,name,type,url_pics
79,80. Home Burger Bar,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/b6/6c/59/especial-home-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b6/6c/85/baja-california-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b6/6c/74/ensaladas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/b6/6c/60/guacamole-home.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/1e/f5/a8/getlstd-property-photo.jpg']"
80,81. Shanghai Mama Las Tablas,Chinese,[]
81,82. Sichuan Kitchen,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/28/9e/e5/87/caption.jpg']
82,83. Le Petit Dim Sum,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/28/29/f7/ae/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/28/29/f7/ad/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/28/29/f7/ac/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/28/29/f7/ab/caption.jpg']"
83,84. Palacio de Oriente,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/b6/ea/13/palacio-de-oriente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/f8/9e/06/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/f8/9e/05/photo0jpg.jpg']"
84,85. Jardin Feliz,Chinese,[]
85,86. 100% Sano,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/16/6e/ff/ef/comida-rico-y-sano-me.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d6/44/c8/20190607-213740-0-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/70/96/a0/restaurante-100-sano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d6/44/cd/20190606-221117-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/70/96/b6/restaurante-100-sano.jpg']"
86,87. Palacio Imperial,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/0d/62/4b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/60/b2/85/palacio-imperial.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0d/62/4d/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/d0/b6/80/palacio-imperial.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0d/62/4c/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/0d/62/4c/photo1jpg.jpg']"
87,88. City Garden,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/ec/2c/6c/todo-riquisimo-hasta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/ec/2c/5f/arorz-3-delicias.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/cf/13/0f/city-garden.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/37/5c/6f/imag1588-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/84/b8/b9/ta-img-20160306-135449.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/cf/13/9a/amplio-local.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/cf/13/9a/amplio-local.jpg']"
88,89. Restaurante Perla Oriental,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/90/7e/1a/terraza-exterior-la-entrada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/90/7e/1f/terraza-exterior-la-entrada.jpg']"
89,90. Bammbao,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/26/5b/6c/4f/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/b5/00/e8/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/b5/00/e7/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/b5/00/e5/caption.jpg']"
90,91. Restaurante Plaza del Angel,Chinese,[]
91,92. Hui Fon,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/2a/b6/ed/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/daodao/photo-s/14/53/1e/f3/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/2a/b6/ef/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/daodao/photo-s/14/53/1e/f6/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/06/92/13/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/06/91/fc/hui-fon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/06/91/fc/hui-fon.jpg']"
92,93. Happiness,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/54/f1/31/rollitos-de-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/54/f1/2a/te-de-ginseng.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/54/f1/36/hall-del-restaurante.jpg']"
93,94. Restaurante Te Oriental,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/b9/8e/69/restaurante-te-oriental.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a5/86/17/tiramisu-no-sabe-a-tiramisu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/aa/4d/b1/20210217-134956-1-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a5/86/06/pato-laqueado-pekines.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/aa/4d/b0/20210217-134344-1-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a5/85/f6/tarta-de-chocolate-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a5/84/f2/uramaki-de-foie-gras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/a5/84/fb/tempura-de-langostinos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5b/71/ad/tuna.jpg']"
94,95. Chino City Flower,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/a0/95/44/ternera-sobre-tabla-quemada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/fc/df/33/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/fc/df/34/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/1c/34/0e/chino-city-flower.jpg']"
95,96. Ouhua,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/25/40/2b/restaurante-ou-hua-platos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/25/40/0b/restaurante-ou-hua-platos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/25/3f/50/restaurante-ou-hua-bar.jpg']"
96,97. La Buena Suerte Restaurante Chino,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/13/e2/96/img-20160515-wa0015-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/1c/b0/6f/la-buena-suerte-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/13/e2/9a/img-20160515-wa0012-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/03/09/70/la-buena-suerte-madrid.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/1c/b0/7a/la-buena-suerte-restaurante.jpg']"
97,98. SUMO Cuzco,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/9b/51/ca/img-20210204-143213-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/9b/51/cb/img-20210204-144847-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/da/58/95/img-20170711-wa0017-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/b3/44/b1/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/b3/44/af/photo1jpg.jpg']"
98,99. Rice,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/9c/78/a5/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/e3/d0/a1/photo1jpg.jpg']"
99,100. Restaurante Tapa China,Chinese,['https://media-cdn.tripadvisor.com/media/photo-s/1a/ba/54/38/photo0jpg.jpg']
100,101. Kung Fu,Chinese,[]
101,102. Palacio Imperal,Chinese,[]
102,103. Casa Jinlai,Chinese,[]
103,104. Mutte,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/15/e3/ff/4b/mutte.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/53/91/cc/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/53/91/cd/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/53/91/c9/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/08/53/91/cb/photo1jpg.jpg']"
104,105. Supermercado Nan-Yea,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/0d/1c/f1/c1/supermercado-nan-yea.jpg']
105,106. Dinasty,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/51/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/4b/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/5c/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/32/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/40/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/6a/dinasty.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/d3/2f/3a/dinasty.jpg']"
106,107. Chino Dragon Inn,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/d4/b6/46/20161208-145900-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/d4/b6/48/20161208-151607-largejpg.jpg']"
107,108. IGo Pasta,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/15/16/10/99/img-20181018-150125-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/fb/73/6b/igo-pasta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/d3/7d/4c/carne-con-arroz.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/c0/1b/22/img-20190228-wa0008-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/6c/a7/f6/photo0jpg.jpg']"
108,109. Flor de Primavera,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/eb/d7/de/restaurante-flor-de-primavera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/eb/d6/e8/restaurante-flor-de-primavera.jpg']"
109,110. China City,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/18/b5/ef/96/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/b5/ef/98/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/92/78/59/china-city-fachada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/b5/ef/94/photo1jpg.jpg']"
110,111. Eat is wok,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/8c/6e/e3/wok.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/f4/37/5d/20160105-200655-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/aa/f3/74/eat-is-wok.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/90/a8/02/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/65/e7/67/img-20171126-wa0042-largejpg.jpg']"
111,112. Jin Gu,Chinese,[]
112,113. Restaurante Chino Ches,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/22/53/b6/a1/mesa-interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/53/b6/a0/servicio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/53/b6/9f/rollitos-ches-carne-picada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/53/b6/9e/sopa-de-wan-tum.jpg']"
113,114. Casa Pei +,Chinese,['https://media-cdn.tripadvisor.com/media/photo-s/28/29/c1/1b/entrada-a-casa-pei-en.jpg']
114,115. Jardin de China Yin,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/38/cb/8a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/38/cb/89/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/9a/37/49/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/c9/39/e4/img-20200816-wa0006-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/c9/39/e2/img-20200816-wa0008-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a3/20/55/jardin-de-china-yin.jpg']"
115,116. Mi Wok,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/15/64/9e/bb/pan-chino.jpg']
116,117. Radiante,Chinese,[]
117,118. Restaurante Hong,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/16/ce/98/ff/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/ce/98/fb/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/2c/06/e3/img-20171104-153836-103.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/2c/06/e4/20171104-145654-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/70/6d/36/restaurante-hong.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/04/ad/8b/2a/restaurante-hong.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/ce/99/01/photo6jpg.jpg']"
118,119. Fulijua,Chinese,[]
119,120. Restaurante Mirasol,Chinese,[]
120,121. Hong Kong City,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/68/0b/3c/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/68/0b/3b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/55/56/e4/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/23/3b/c5/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/55/56/e6/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/23/3b/c4/photo0jpg.jpg']"
121,122. Akasaka,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/fe/93/9d/buena-comida-buen-precio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/fe/93/a0/buena-comida-buen-precio.jpg']"
122,123. SaborCasero,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/17/e4/38/87/photo2jpg.jpg']
123,124. El Jardin Del Oriente,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/13/b4/0d/a2/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/b4/0d/9f/photo0jpg.jpg']"
124,125. Yorokobi,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/28/c7/ee/ee/sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/c7/ee/ec/nigiris-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/c7/eb/88/nigiri-sake-flambeado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/b5/salon-que-veras-nada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/dc/yakisoba-con-gambas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/da/pollo-frito-al-limon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/d8/pollo-jiangbao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/d5/pato-asado-con-naranja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/d8/pollo-jiangbao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/24/30/22/d5/pato-asado-con-naranja.jpg']"
125,126. Fan Hua,Chinese,"['https://media-cdn.tripadvisor.com/media/daodao/photo-s/15/41/9f/15/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/b8/a0/18/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/b8/a0/17/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/b8/a0/1a/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/1e/f2/b3/fan-hua-fachada-i.jpg']"
126,127. Restaurante Tokyo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/05/98/f1/restaurante-tokyo-salon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/05/98/68/restaurante-tokyo-salon.jpg']"
127,128. piaopiaobar,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/08/03/0c/84/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0e/99/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0b/63/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0b/31/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0e/37/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0d/ee/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0d/37/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0a/e1/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0d/37/piaopiaobar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/03/0a/e1/piaopiaobar.jpg']"
128,129. Ta chi lin,Chinese,[]
129,130. Fu Hao,Chinese,[]
130,131. Chino Central,Chinese,['https://media-cdn.tripadvisor.com/media/photo-s/1c/9c/df/69/photo0jpg.jpg']
131,132. Bambu Garden,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/23/c3/9a/38/caption.jpg']
132,133. Restaurante Luxury,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/14/1d/37/restaurante-luxury.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/78/83/d6/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/78/82/e4/variado-de-sashimi-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/9b/f6/ad/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/87/86/c1/photo1jpg.jpg']"
133,134. Restaurante Acuario,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/5e/00/c8/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/5e/00/c9/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/43/70/4b/screenshot-20190128-195752.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/5e/00/c6/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/5e/00/c5/photo0jpg.jpg']"
134,135. Shanghai Station Sol,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/25/45/a6/46/interior-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/a5/aa/ramen-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/a5/36/exterior-shanghai-station.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/c4/wonton-de-sichuan-en.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/bb/tallarines-con-carne.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/b7/tallarines-con-marisco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/a7/xiaolongbao-relleno-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/a5/secreto-iberico-al-estilo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/45/9a/a1/sopa-agripicante.jpg']"
135,136. Restaurante Gran Jardin Feliz,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/1b/14/65/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1b/14/64/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/1b/14/62/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/cf/02/60/restaurante-gran-jardin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a4/86/47/ha-pasado-de-restaurante.jpg']"
136,137. Restaurante La Bahia,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/c7/de/91/sopa-con-fideos-y-tenera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/0c/28/b3/restaurante-la-bahia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c6/fe/2e/img-20170325-wa0003-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/cf/69/c9/salteado-de-gambas-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/eb/28/cf/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/eb/28/ce/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/cf/69/f1/muy-buena-olla-de-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/eb/28/ce/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/cf/69/f1/muy-buena-olla-de-verduras.jpg']"
137,138. La Muralla,Chinese,[]
138,139. Kunfu,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/12/46/54/fe/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/be/04/f4/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/46/54/ff/photo1jpg.jpg']"
139,140. Chong Qing Taste,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/cd/c4/48/me-encanto-este-plato.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/cd/c3/38/vista-del-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/cd/c3/9d/la-misma-zona-desde-otro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/cd/c3/59/a-la-entrada-se-puede.jpg']"
140,141. Bowl Express,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/4c/d5/ef/salon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/4c/d5/cb/logo.jpg']"
141,142. Jia Jia Pai Dang,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/15/58/5e/20/img-20181110-222430-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/58/5e/1f/img-20181110-221759-largejpg.jpg']"
142,143. Wok King,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/02/80/9d/ta-img-20161230-134332.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/b0/66/b6/veg-and-shrimp-rice.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/b0/66/c7/entrance.jpg']"
143,144. Gyoza Go!,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/be/88/4b/img-20210313-wa0000-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/df/87/72/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/cb/65/00/20210313-200006-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/78/a7/3e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/43/dd/8f/gyozas-a-la-plancha-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/68/5a/40/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/a3/42/d8/20200118-154755-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/ea/10/9b/img-20190322-210945-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/68/5a/40/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/a3/42/d8/20200118-154755-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/ea/10/9b/img-20190322-210945-largejpg.jpg']"
144,145. Restaurante El Tesoro,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/03/e7/19/78/el-tesoro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e7/19/e7/el-tesoro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e7/1a/0e/el-tesoro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e7/19/a7/el-tesoro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e7/1a/1b/el-tesoro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e7/1a/88/el-tesoro.jpg']"
145,146. Zen Bamboo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/17/13/0c/salon-inferior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/17/13/1c/barra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/17/13/08/salon-inferior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/17/12/ff/barra-de-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ac/87/e0/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ac/87/e1/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/9b/65/fa/sushi-variado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/69/66/a1/nigiri.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/69/65/8a/temaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f1/3e/79/photo0jpg.jpg']"
146,147. Wok 4 You,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0b/d9/6a/ef/delicioso-todo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/b6/6f/b7/wok-y-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/69/58/6e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/42/5b/94/fachada-wok-4-you.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/4e/a4/b5/todo-delicioso-como-podeis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c7/cb/7e/img-20170325-220710-largejpg.jpg']"
